Date,Year,Month,CSENT,IPM,HOUSE,UNEMP,LRIR,SP500,SP500_Price,SP500_Rise
2012-02-29,2012,2,-2.83870967741936,4.0108860863927065,35.555555555555564,8.3,-0.9181784423473878,2.8977926686438726,1365.6800537109375,1.0
2012-03-31,2012,3,12.888888888888882,2.7332844577860227,17.999999999999993,8.2,-0.35287528133209767,6.2330779502336675,1408.469970703125,1.0
2012-04-30,2012,4,9.455587392550147,3.919801352493657,14.193548387096765,8.2,-0.32316337413485674,2.515385571870965,1397.9100341796875,1.0
2012-05-31,2012,5,6.729475100942128,3.5966092131941796,21.311475409836067,8.2,-0.1479429374660748,-2.592179332656863,1310.3299560546875,0.0
2012-06-30,2012,6,2.3776223776223793,3.8411211008399837,19.60132890365449,8.2,0.016129551702365852,3.143931659703858,1362.1600341796875,1.0
2012-07-31,2012,7,13.500784929356357,3.070615445318481,24.662162162162172,8.2,0.09248852015352171,6.735375848804659,1379.3199462890625,1.0
2012-08-31,2012,8,33.15412186379929,2.4899386132677614,25.4180602006689,8.1,-0.11593491548212342,15.39843128999503,1406.5799560546875,1.0
2012-09-30,2012,9,31.596638655462183,2.0043770878928058,26.644736842105267,7.8,-0.29971689828196135,27.332908026061787,1440.6700439453125,1.0
2012-10-31,2012,10,35.85526315789473,1.2581398384359899,13.291139240506332,7.8,-0.4356780595369363,12.675335447413527,1412.1600341796875,1.0
2012-11-30,2012,11,29.82731554160125,2.0878872233673906,19.512195121951216,7.7,-0.17601970339262607,13.570611573302882,1416.1800537109375,1.0
2012-12-31,2012,12,4.29184549356223,2.1733840617814693,17.00879765395895,7.9,0.020495020310447698,13.40569092662105,1426.18994140625,1.0
2013-01-31,2013,1,-1.6000000000000014,1.0011941597517948,33.134328358208954,8.0,0.3359382379017011,14.149537593862238,1498.1099853515625,1.0
2013-02-28,2013,2,3.054448871181936,1.0125621982880917,22.131147540983598,7.7,-0.12814049025748075,10.910315311051445,1514.6800537109375,1.0
2013-03-31,2013,3,3.149606299212593,1.4966757011801501,25.423728813559322,7.5,0.35125275887538177,11.410961827101772,1569.18994140625,1.0
2013-04-30,2013,4,0.0,0.5865803352730126,24.576271186440678,7.6,0.561191952423133,14.28274404128862,1597.5699462890625,1.0
2013-05-31,2013,5,6.557377049180335,1.1996079499269285,15.67567567567567,7.5,0.7696111720802916,24.452622234511058,1630.739990234375,1.0
2013-06-30,2013,6,14.890710382513639,1.0716027803747918,30.555555555555557,7.5,0.8042064728431275,17.921535575238057,1606.280029296875,1.0
2013-07-31,2013,7,17.70401106500692,0.38037175841505455,1.6260162601626105,7.3,0.7145281945841941,22.214572841062473,1685.72998046875,1.0
2013-08-31,2013,8,10.497981157469717,1.3289700176618569,1.6000000000000014,7.2,1.2411905113997208,16.095069012887,1632.969970703125,1.0
2013-09-30,2013,9,-1.0217113665389466,1.5972574677735274,4.675324675324677,7.2,1.5452658918252005,16.71999816301839,1681.550048828125,1.0
2013-10-31,2013,10,-11.38014527845035,1.960696049655275,24.022346368715077,7.2,1.6932008565088528,24.386754797437682,1756.5400390625,1.0
2013-11-30,2013,11,-9.189842805320447,1.3373621614147568,13.77551020408163,6.9,1.5171298038045542,27.512744856265403,1805.81005859375,1.0
2013-12-31,2013,12,13.168724279835375,0.4068826952749349,8.521303258145373,6.7,1.5271616332426703,29.601249573324353,1848.3599853515625,1.0
2014-01-31,2014,1,10.027100271002709,-0.4735358014102853,-0.6726457399103158,6.6,1.112241204425085,18.989258682632105,1782.5899658203125,1.0
2014-02-28,2014,2,5.154639175257736,0.007047187970665725,-6.040268456375841,6.7,1.5395253652275054,22.761895927543097,1859.449951171875,1.0
2014-03-31,2014,3,1.781170483460559,0.9964341116505793,-8.783783783783782,6.7,1.1173050860591958,19.318886542338575,1872.3399658203125,1.0
2014-04-30,2014,4,10.07853403141359,1.3252249647718761,-8.616780045351469,6.2,0.654874696393831,17.925975982963017,1883.949951171875,1.0
2014-05-31,2014,5,-3.076923076923066,1.3222487500617275,5.3738317757009435,6.3,0.31305231292018787,17.956875885076016,1923.5699462890625,1.0
2014-06-30,2014,6,-1.9024970273483932,1.4008857965885246,-11.063829787234047,6.1,0.4710183054055803,22.035382667791193,1960.22998046875,1.0
2014-07-31,2014,7,-3.8777908343125667,2.760633836173443,7.200000000000006,6.2,0.6057621296694027,14.530207465874945,1930.6700439453125,1.0
2014-08-31,2014,8,0.4872107186358221,1.351067285826213,19.685039370078748,6.1,0.6349016517030939,22.682598642923946,2003.3699951171875,1.0
2014-09-30,2014,9,9.16129032258064,1.3663932003996404,16.62531017369726,5.9,0.8359490288767923,17.289999214533758,1972.2900390625,1.0
2014-10-31,2014,10,18.715846994535525,1.102823130889874,7.2072072072072,5.7,0.7404582978486709,14.887790995370542,2018.050048828125,1.0
2014-11-30,2014,11,18.242343541944074,1.8164361132180007,-0.8968609865470878,5.8,0.9484750106792021,14.494879943455086,2067.56005859375,1.0
2014-12-31,2014,12,13.454545454545453,1.7991298326299754,14.780600461893755,5.6,1.5168786080376808,11.390633786748117,2058.89990234375,1.0
2015-01-31,2015,1,20.8128078817734,2.3366698846603473,16.252821670428897,5.7,1.9099309782054281,11.91524851405299,1994.989990234375,1.0
2015-02-28,2015,2,16.91176470588236,0.5934320809684923,28.57142857142858,5.5,2.0870314629352054,13.178631060959066,2104.5,1.0
2015-03-31,2015,3,16.250000000000007,0.0010971124001724064,18.518518518518512,5.4,1.9620312844238734,10.444146379802222,2067.889892578125,1.0
2015-04-30,2015,4,14.030915576694426,-0.009277955577546848,24.56575682382134,5.4,2.1540309893939105,10.69880112623871,2085.510009765625,1.0
2015-05-31,2015,5,10.744810744810751,-0.3027744042237268,11.308203991130817,5.6,2.0849667817557043,9.556187267517192,2107.389892578125,1.0
2015-06-30,2015,6,16.48484848484848,-0.9925454974526904,14.832535885167463,5.3,2.1704281902449476,5.248370241155231,2063.110107421875,1.0
2015-07-31,2015,7,13.814180929095343,-0.7503323788852767,25.87064676616915,5.2,1.9743138889590544,8.969427193858603,2103.840087890625,1.0
2015-08-31,2015,8,11.393939393939402,-0.4825917648786704,13.596491228070185,5.1,1.9686962014655132,-1.5568737418584444,1972.1800537109373,0.0
2015-09-30,2015,9,3.073286052009472,-0.8042828981552286,-2.9787234042553234,5.0,2.05115703836583,-2.6497121990468497,1920.030029296875,0.0
2015-10-31,2015,10,3.5673187571921616,-0.8562794321243627,1.2605042016806678,5.0,2.032383439329493,3.0380841460970087,2079.360107421875,1.0
2015-11-30,2015,11,2.8153153153153143,-1.8486712644493641,14.027149321266963,5.1,1.7736817830814813,0.62149844026127,2080.409912109375,1.0
2015-12-31,2015,12,-1.0683760683760646,-1.9282601527127574,9.859154929577475,5.0,1.631275248463521,-0.7265997205823549,2043.93994140625,0.0
2016-01-31,2016,1,-6.218144750254839,-0.9296515345903589,-1.9417475728155331,4.8,0.7024974973056124,-2.744374671953509,1940.239990234375,0.0
2016-02-29,2016,2,-3.8784067085953944,-0.523983031596098,-4.259259259259263,4.9,0.8927224209873381,-8.185793277797583,1932.22998046875,0.0
2016-03-31,2016,3,-2.1505376344086002,-0.9034122813404211,10.83333333333334,5.0,0.8883839034478054,-0.3941168421491281,2059.739990234375,0.0
