Date,SP500,SPINFO,NASCOMP,NAS100,DJIA,RUS2000,SPINFO/SP500,NSA100/NASCOMP,NSA100/SP500,NSA100/DJIA,NSA100/RUS2000,NAS100/NASCOMP,NAS100/SP500,NAS100/DJIA,NAS100/RUS2000
2007-08-22,1464.0699462890625,385.07000732421875,2552.800048828125,1936.77001953125,13236.1298828125,798.5599975585938,0.26301339515932626,0.7586845747751899,1.3228671378989285,0.14632449489984245,2.4253281224359613,0.7586845747751899,1.3228671378989285,0.14632449489984245,2.4253281224359613
2007-08-23,1462.5,385.7799987792969,2541.699951171875,1931.8800048828125,13235.8798828125,788.25,0.26378119574652775,0.7600739827657866,1.320943593082265,0.14595780726232355,2.4508468187539645,0.7600739827657866,1.320943593082265,0.14595780726232355,2.4508468187539645
2007-08-24,1479.3699951171875,391.5799865722656,2576.68994140625,1961.3800048828125,13378.8701171875,798.9299926757812,0.2646937465709833,0.7612014054792999,1.325821134237242,0.14660281381781834,2.455008602585749,0.7612014054792999,1.325821134237242,0.14660281381781834,2.455008602585749
2007-08-27,1466.7900390625,389.1600036621094,2561.25,1947.489990234375,13322.1298828125,789.4500122070312,0.26531404856747004,0.7603670044838946,1.3277223995051908,0.14618458214755303,2.466894622991849,0.7603670044838946,1.3277223995051908,0.14618458214755303,2.466894622991849
2007-08-28,1432.3599853515625,380.75,2500.639892578125,1899.239990234375,13041.849609375,767.8300170898438,0.2658200479585079,0.7595015963199263,1.3259515831617008,0.14562658266425077,2.473516205361043,0.7595015963199263,1.3259515831617008,0.14562658266425077,2.473516205361043
2007-08-29,1463.760009765625,391.0299987792969,2563.159912109375,1954.8499755859375,13289.2900390625,787.3200073242188,0.2671407854911325,0.7626718748020589,1.3354989633163603,0.14709965467228553,2.4829166760662913,0.7626718748020589,1.3354989633163603,0.14709965467228553,2.4829166760662913
2007-08-30,1457.6400146484375,392.489990234375,2565.300048828125,1963.75,13238.73046875,783.1099853515625,0.26926400640081094,0.7655049945900387,1.3472119180767888,0.14833370953774067,2.5076298817954816,0.7655049945900387,1.3472119180767888,0.14833370953774067,2.5076298817954816
2007-08-31,1473.989990234375,397.0400085449219,2596.360107421875,1988.72998046875,13357.740234375,792.8599853515625,0.26936411452956316,0.7659684705460648,1.3492153906367625,0.14888221701983123,2.508299090900553,0.7659684705460648,1.3492153906367625,0.14888221701983123,2.508299090900553
2007-09-04,1489.4200439453125,403.2300109863281,2630.239990234375,2020.510009765625,13448.8603515625,800.6900024414062,0.2707295451175851,0.7681846589160792,1.3565750091649853,0.1502365224225769,2.523461019376827,0.7681846589160792,1.3565750091649853,0.1502365224225769,2.523461019376827
2007-09-05,1472.2900390625,399.75,2605.949951171875,1994.3800048828125,13305.4697265625,790.4600219726562,0.271515794710223,0.765317846563383,1.3546108117071554,0.1498917397032074,2.5230624566004964,0.765317846563383,1.3546108117071554,0.1498917397032074,2.5230624566004964
